Time,DA Price,Demand,Solar,Wind Onshore,Wind Offshore,Hydro,Biomass,Lignite,Hard coal,Gas,Oil,Other fossil,Other VRE,Storage discharge,Storage charge
2024-01-01 00:00:00,0.1,37911.25,0.0,29614.75,5343.25,1798.5,4571.25,3372.75,1854.75,2662.0,398.0,721.25,93.0,0.0,-2488.75
2024-01-01 01:00:00,0.01,37104.75,0.0,29643.0,5187.25,1821.75,4528.75,3373.5,1828.75,2689.5,398.0,713.75,93.0,0.0,-3260.0
2024-01-01 02:00:00,0.0,36199.5,0.0,29215.25,4673.5,1828.75,4467.0,3393.0,1817.5,2711.5,397.5,724.75,93.0,0.0,-3416.75
2024-01-01 03:00:00,-0.01,35549.75,0.0,29284.0,4438.5,1856.25,4427.5,3393.75,1832.75,2694.25,397.75,715.25,94.75,0.0,-4107.5
2024-01-01 04:00:00,-0.03,35882.25,0.0,29210.5,4623.0,1857.25,4423.75,3399.25,1831.5,2725.5,398.0,713.5,96.0,0.0,-3923.0
2024-01-01 05:00:00,-0.02,35758.25,0.0,29047.75,4286.75,1774.75,4430.25,3435.0,1835.0,2714.25,398.0,716.75,96.0,0.0,-4138.5
2024-01-01 06:00:00,-0.05,36254.5,0.0,29724.25,3896.0,1761.0,4451.0,3420.25,1848.25,2697.0,398.0,714.5,96.0,0.0,-3516.25
2024-01-01 07:00:00,-0.02,37558.5,509.25,30593.25,3858.25,1776.0,4481.5,3418.0,1835.0,2699.25,397.75,722.5,96.0,0.0,-3070.75
2024-01-01 08:00:00,0.0,40100.25,3545.0,30809.5,3234.5,1789.75,4500.0,3414.5,1816.25,2666.5,397.5,709.5,96.0,0.0,-3900.75
2024-01-01 09:00:00,0.04,42670.25,6930.75,30519.25,3468.5,1772.75,4523.5,3488.5,1859.5,2679.0,398.0,720.75,96.0,0.0,-4167.25
2024-01-01 10:00:00,0.06,45400.75,8505.5,30665.5,3571.0,1805.5,4543.0,3390.75,1891.75,2627.25,397.75,722.5,96.0,0.0,-3668.0
2024-01-01 11:00:00,0.54,46227.0,8151.25,30495.0,3296.0,1757.5,4573.0,3388.75,1910.5,2659.25,398.0,720.75,96.0,0.0,-3124.5
2024-01-01 12:00:00,2.24,45535.25,6834.25,29623.75,3278.75,1742.5,4584.25,3401.5,1913.75,2606.0,398.5,718.25,96.0,0.0,-3002.75
2024-01-01 13:00:00,1.96,45173.25,4574.5,28776.5,3302.0,1688.5,4608.75,3568.5,1915.75,2651.0,398.0,713.5,96.0,530.0,-754.25
2024-01-01 14:00:00,1.04,44566.5,1551.75,27237.5,3809.0,1708.75,4619.0,3546.75,1955.75,2750.5,398.0,702.75,97.0,1237.0,-189.75
2024-01-01 15:00:00,3.66,46261.0,87.25,27092.5,4229.5,1681.0,4624.0,3555.75,2064.25,3257.25,398.0,735.25,105.0,2096.5,0.0
2024-01-01 16:00:00,43.06,49630.0,0.0,27872.75,4447.25,1672.25,4632.75,3691.25,2182.0,3525.0,398.0,749.75,113.5,3592.75,0.0
2024-01-01 17:00:00,49.93,49520.0,0.0,26920.25,4487.0,1682.25,4657.75,3686.25,2229.75,3529.75,398.0,734.75,108.0,5071.0,0.0
2024-01-01 18:00:00,58.0,48514.5,0.0,25908.5,4587.25,1685.25,4674.5,3735.0,2220.25,3308.75,398.0,713.25,98.5,3844.25,0.0
2024-01-01 19:00:00,54.25,46714.0,0.0,25230.25,4638.5,1683.75,4673.25,3740.25,2164.75,3117.0,397.75,709.75,95.5,1337.5,0.0
2024-01-01 20:00:00,48.01,44471.75,0.0,23614.75,4655.0,1701.5,4683.25,3615.5,2109.0,3139.75,398.0,727.25,96.0,708.0,0.0
2024-01-01 21:00:00,42.95,43099.25,0.0,22424.5,4560.0,1740.0,4674.5,3639.25,1978.25,3037.75,398.0,732.75,96.0,202.5,-633.5
2024-01-01 22:00:00,47.09,40621.5,0.0,21202.0,3723.5,1708.0,4660.75,3591.75,1853.75,3019.75,398.0,745.5,96.0,0.0,-1782.75
2024-01-01 23:00:00,35.55,38126.5,0.0,20076.25,3620.25,1703.5,4615.5,3472.25,1770.0,2989.25,393.75,743.0,96.0,0.0,-1890.5
2024-01-02 00:00:00,30.59,36376.25,0.0,19175.75,3766.25,1720.0,4559.0,3474.25,1763.75,2916.5,394.0,741.0,96.0,0.0,-2908.0
2024-01-02 01:00:00,20.07,36202.0,0.0,19123.0,3695.25,1736.5,4506.0,3444.75,1789.5,2982.0,393.5,736.75,96.75,0.0,-3066.0
2024-01-02 02:00:00,31.03,36164.0,0.0,20600.25,4016.25,1645.0,4489.25,3441.0,1879.25,3061.5,393.25,727.25,99.0,0.0,-4295.0
2024-01-02 03:00:00,18.39,38241.25,0.0,22204.5,4774.75,1659.75,4463.5,3439.25,1918.25,3164.25,393.5,720.75,98.5,0.0,-4542.25
2024-01-02 04:00:00,11.08,41352.5,0.0,24979.5,5095.75,1661.25,4443.25,3431.25,1975.0,3475.5,394.0,724.25,99.0,0.0,-3252.25
2024-01-02 05:00:00,13.78,46919.5,0.0,27972.75,5177.75,1650.75,4467.5,3388.5,2082.5,3898.75,394.0,746.25,109.0,0.0,-1534.5
2024-01-02 06:00:00,47.63,52002.0,0.0,29697.0,5190.5,1673.25,4467.75,3350.5,2152.0,4432.75,393.25,748.25,115.0,509.5,-317.75
2024-01-02 07:00:00,58.1,55786.75,89.25,30978.0,5175.0,1674.25,4516.0,3383.0,2238.75,5165.0,393.75,778.5,129.0,1414.5,0.0
2024-01-02 08:00:00,65.67,56935.5,601.75,30443.25,5187.25,1726.75,4554.25,3687.0,2271.0,5614.75,395.0,824.5,144.0,2378.75,0.0
2024-01-02 09:00:00,64.73,58560.5,1448.5,29772.75,5188.0,1715.75,4586.5,3994.5,2284.0,5669.75,396.25,835.75,150.0,1395.75,0.0
2024-01-02 10:00:00,68.98,59915.5,2197.25,28221.0,4358.5,1696.25,4606.75,4383.75,2307.0,5709.75,396.0,817.5,155.75,1702.75,0.0
2024-01-02 11:00:00,73.54,59888.25,2679.25,27011.0,3806.25,1707.0,4631.5,4794.5,2288.5,5825.5,396.5,838.5,156.0,3757.0,0.0
2024-01-02 12:00:00,78.16,59292.5,2372.5,26467.5,3370.5,1714.5,4642.5,4802.75,2380.0,5794.5,395.75,838.5,156.0,2663.0,0.0
2024-01-02 13:00:00,78.87,58046.25,1256.0,26101.0,3300.75,1719.25,4673.0,4982.75,2292.25,5804.25,394.75,842.25,156.0,4518.0,0.0
2024-01-02 14:00:00,79.24,58473.75,328.75,26041.5,3254.0,1743.25,4694.0,4645.25,2282.5,5929.0,394.75,830.75,155.0,5251.25,0.0
2024-01-02 15:00:00,79.96,59721.75,14.5,27877.0,3731.5,1689.25,4696.75,4707.75,2282.25,6130.5,395.25,841.5,155.25,6509.75,0.0
2024-01-02 16:00:00,83.46,61701.25,0.0,29968.25,5057.0,1703.5,4705.25,4555.5,2309.0,6118.5,395.5,853.75,155.25,4633.25,0.0
2024-01-02 17:00:00,80.92,61236.25,0.0,31935.0,6031.75,1674.0,4707.5,4511.75,2273.0,5975.5,395.25,869.0,155.0,3185.75,0.0
2024-01-02 18:00:00,74.95,59529.25,0.0,34245.25,6401.75,1729.5,4713.25,4097.25,2214.0,5622.25,395.0,868.5,150.0,1755.0,-21.5
2024-01-02 19:00:00,63.18,57040.0,0.0,36048.75,6434.0,1705.5,4708.75,3784.0,2172.5,4878.0,395.0,851.75,141.25,890.0,-501.75
2024-01-02 20:00:00,57.11,53809.5,0.0,37216.0,6374.0,1680.5,4702.5,3498.5,2144.0,4395.75,395.0,821.5,130.0,272.0,-1053.25
2024-01-02 21:00:00,46.89,51143.5,0.0,37322.0,6055.75,1683.25,4704.75,3562.25,2094.25,3817.0,395.0,790.75,118.25,82.0,-1363.0
2024-01-02 22:00:00,40.0,47939.25,0.0,38009.0,5660.25,1697.0,4697.0,3628.25,2051.25,3485.75,395.0,766.5,108.5,0.0,-2706.5
2024-01-02 23:00:00,7.43,45415.5,0.0,37103.0,3958.75,1646.0,4653.0,3465.5,2061.25,3250.25,398.0,929.0,96.75,0.0,-4311.25
2024-01-03 00:00:00,-0.08,43268.25,0.0,37344.5,3200.25,1614.5,4617.5,3426.0,2019.5,3133.75,398.0,926.5,94.0,0.0,-5379.0
2024-01-03 01:00:00,-1.23,42309.0,0.0,38010.75,3077.25,1632.75,4569.0,3429.5,2001.25,3252.75,398.0,923.5,94.0,0.0,-5569.75
2024-01-03 02:00:00,-1.3,42723.0,0.0,38371.5,2898.5,1675.25,4530.25,3402.75,2013.5,3218.0,398.25,919.75,94.0,0.0,-5759.75
2024-01-03 03:00:00,-1.31,44091.5,0.0,39192.25,2893.25,1706.0,4480.75,3402.0,2039.0,3236.5,397.75,901.75,94.0,0.0,-5826.0
2024-01-03 04:00:00,-1.31,47192.25,0.0,39671.5,3436.25,1633.75,4447.5,3409.0,2086.0,3403.75,398.0,891.75,94.0,0.0,-5784.25
2024-01-03 05:00:00,-1.38,52713.0,0.0,42531.0,5104.75,1625.5,4478.0,3442.5,2199.0,3780.5,398.0,890.0,94.75,0.0,-4255.75
2024-01-03 06:00:00,1.09,57453.5,0.25,43397.75,5125.75,1691.0,4489.75,3435.5,2344.0,4210.25,398.0,920.75,104.0,96.75,-843.5
2024-01-03 07:00:00,40.59,59934.25,391.0,42678.25,5149.75,1687.25,4504.0,3461.75,2376.0,4776.5,398.0,944.75,114.5,1064.5,0.0
2024-01-03 08:00:00,59.61,61243.0,2593.5,41808.75,5273.5,1469.75,4529.5,3633.25,2372.0,5020.5,397.5,951.5,125.0,1023.0,0.0
2024-01-03 09:00:00,60.61,62330.75,5276.5,42042.75,5254.25,1677.5,4527.5,3488.5,2383.0,4962.0,397.75,996.0,134.25,253.5,-353.75
2024-01-03 10:00:00,57.0,64144.5,6397.0,42475.0,5310.0,1699.5,4538.0,3442.5,2359.75,4785.5,398.5,977.5,129.5,0.0,-1191.25
2024-01-03 11:00:00,54.89,64172.75,6751.25,42104.0,5096.0,1680.75,4587.0,3439.75,2336.0,4689.0,398.0,1008.5,136.75,0.0,-592.0
2024-01-03 12:00:00,53.89,62522.75,6356.5,41054.75,4554.0,1658.0,4623.5,3568.5,2320.5,4950.0,399.5,1014.75,143.0,0.0,-350.25
2024-01-03 13:00:00,54.42,61155.75,4401.75,40181.75,4312.75,1720.0,4664.0,3424.0,2324.25,4912.5,398.25,997.25,135.0,0.0,-620.5
2024-01-03 14:00:00,60.86,60654.5,1662.0,38632.5,3776.0,1671.0,4681.25,3561.75,2319.0,5102.25,398.0,995.5,134.0,622.5,-494.25
2024-01-03 15:00:00,67.18,61241.5,94.75,36502.25,3561.5,1650.0,4694.25,4258.5,2456.5,5568.0,398.0,1027.5,139.25,3415.25,0.0
2024-01-03 16:00:00,73.59,63348.0,0.0,34544.5,3646.5,1615.25,4685.0,4904.75,2617.5,5672.5,400.5,1043.75,146.5,5130.0,0.0
2024-01-03 17:00:00,82.28,63421.75,0.0,33271.5,3354.5,1599.0,4685.5,5178.5,2629.5,5685.75,410.0,1040.75,147.0,5444.0,0.0
2024-01-03 18:00:00,82.97,60750.25,0.0,31826.75,3254.0,1590.0,4686.25,4892.25,2525.75,5567.5,408.5,1051.25,147.0,4040.25,0.0
2024-01-03 19:00:00,79.03,56969.25,0.0,31045.0,3243.25,1624.25,4695.5,4509.25,2354.0,5428.75,414.0,1055.5,146.75,2762.5,0.0
2024-01-03 20:00:00,73.23,54318.75,0.0,30569.25,3404.0,1594.25,4695.0,3964.5,2298.75,4943.25,417.25,1032.0,141.75,1138.25,-61.0
2024-01-03 21:00:00,67.41,51718.5,0.0,29393.75,3528.25,1600.0,4696.25,3697.5,2238.0,4622.75,409.5,1017.25,129.25,829.0,-203.5
2024-01-03 22:00:00,65.0,48127.0,0.0,29639.5,3881.0,1598.0,4680.25,3705.75,2195.25,4355.75,365.75,1008.0,119.0,524.5,-621.0
2024-01-03 23:00:00,58.12,45631.0,0.0,30091.5,4096.75,1604.5,4621.75,3671.25,2055.5,3861.5,330.75,982.0,115.25,0.0,-3051.5
2024-01-04 00:00:00,57.3,43788.25,0.0,31111.0,4164.0,1583.0,4564.75,3672.5,2003.75,3571.5,345.0,953.0,106.0,0.0,-5384.5
2024-01-04 01:00:00,50.46,42581.0,0.0,32325.75,4185.0,1642.25,4507.75,3756.25,1988.0,3511.5,347.75,958.5,106.0,0.0,-6296.75
2024-01-04 02:00:00,40.0,43255.25,0.0,32917.25,4048.0,1669.0,4457.25,3907.25,2000.5,3492.0,344.0,956.0,105.0,0.0,-6258.0
2024-01-04 03:00:00,25.48,44903.0,0.0,33528.75,3946.75,1600.0,4431.25,3957.0,2028.25,3467.5,344.25,942.5,102.5,0.0,-5689.5
2024-01-04 04:00:00,35.0,47656.25,0.0,33952.5,3844.75,1588.75,4405.75,4124.25,2130.5,4106.5,344.25,961.0,113.0,0.0,-4218.0
2024-01-04 05:00:00,57.73,52440.75,0.0,33186.25,3648.25,1662.75,4437.0,5017.5,2233.5,5224.25,345.25,983.5,124.75,62.5,-1022.5
2024-01-04 06:00:00,72.65,57708.25,0.0,32253.0,3384.0,1677.0,4464.0,6865.75,2386.25,6041.0,346.0,1013.75,136.25,384.5,-211.5
2024-01-04 07:00:00,85.02,60978.5,225.25,30185.5,3207.75,1663.25,4494.0,7619.75,2478.25,6296.25,345.0,1045.5,147.25,935.5,0.0
2024-01-04 08:00:00,91.47,62213.0,1707.25,28943.25,2884.0,1619.0,4510.0,8033.75,2629.0,6664.75,344.25,1056.0,151.0,635.75,0.0
2024-01-04 09:00:00,94.2,63764.75,3688.5,27940.75,2483.5,1681.25,4523.25,8021.5,2816.75,6610.0,343.75,1049.25,144.75,62.5,-35.25
2024-01-04 10:00:00,91.61,64414.75,5163.0,26908.75,1685.25,1713.0,4516.25,8192.25,3073.0,6385.0,339.5,977.5,110.0,1743.75,0.0
2024-01-04 11:00:00,90.03,64654.25,5724.25,24899.0,1444.5,1702.25,4579.0,8600.25,3205.0,6750.25,339.0,957.0,101.75,971.75,0.0
2024-01-04 12:00:00,86.3,63622.0,5270.5,22295.75,1332.25,1690.0,4620.0,9233.5,3358.5,7035.25,339.25,954.5,102.75,840.75,0.0
2024-01-04 13:00:00,85.96,62265.75,3922.0,19823.75,1273.75,1723.0,4656.5,10014.5,3830.0,7312.25,339.0,946.75,102.0,1287.75,0.0
2024-01-04 14:00:00,92.11,61276.0,1617.25,16645.5,1368.0,1775.25,4661.0,10750.0,4567.75,8277.75,339.25,969.5,103.5,2092.75,0.0
2024-01-04 15:00:00,98.62,61741.5,95.75,13808.25,1595.75,1866.25,4672.5,11187.0,4945.5,8835.75,339.0,1007.0,116.5,3834.5,0.0
2024-01-04 16:00:00,105.73,63799.5,0.0,11065.5,1623.75,1942.75,4677.5,11318.75,4988.25,9451.75,339.5,1030.25,125.25,6022.0,0.0
2024-01-04 17:00:00,133.23,63161.5,0.0,8535.0,1513.5,1916.5,4687.75,11546.5,4802.25,10191.75,339.0,1066.5,144.75,6731.5,0.0
2024-01-04 18:00:00,144.65,61915.75,0.0,7037.5,1831.5,1701.75,4687.5,11702.5,4712.25,9811.25,339.75,1047.75,145.0,4247.25,0.0
2024-01-04 19:00:00,125.0,58507.0,0.0,6531.0,2130.25,1660.25,4673.5,11749.0,4418.0,9328.25,339.75,1046.25,145.0,2316.25,0.0
2024-01-04 20:00:00,103.59,55739.0,0.0,5954.75,2571.0,1657.0,4681.5,11532.75,3827.5,9261.75,340.25,1052.0,145.0,713.0,-28.0
2024-01-04 21:00:00,100.01,53027.25,0.0,6428.25,3261.25,1666.5,4675.0,10923.25,3713.25,8159.0,340.25,1007.0,145.0,611.25,-83.5
2024-01-04 22:00:00,94.86,50009.25,0.0,6939.0,3538.5,1710.5,4652.0,10436.0,3106.25,6684.0,340.0,1018.5,141.0,559.25,-346.75
2024-01-04 23:00:00,88.83,47104.75,0.0,8009.5,4061.0,1763.5,4596.5,9671.75,2687.5,6386.0,339.0,1023.25,143.0,379.5,-540.75
2024-01-05 00:00:00,86.08,44877.5,0.0,9268.5,4695.0,1725.5,4536.0,8990.25,2597.25,5948.0,339.5,1019.75,143.0,0.0,-1516.5
2024-01-05 01:00:00,80.51,43470.5,0.0,11221.75,4943.75,1681.25,4493.5,8791.25,2525.75,5833.5,339.25,1014.5,143.0,0.0,-3070.0
2024-01-05 02:00:00,77.01,43811.25,0.0,13178.5,5065.0,1676.5,4444.5,8682.75,2567.0,5697.0,339.75,1015.75,143.0,0.0,-4356.5
2024-01-05 03:00:00,73.21,45136.5,0.0,14606.75,5095.75,1682.0,4419.0,8585.25,2527.75,5826.5,339.25,1001.75,142.75,0.0,-4875.0
2024-01-05 04:00:00,74.05,47457.0,0.0,16277.5,5113.25,1683.75,4400.5,9002.0,2637.25,6161.5,339.5,1007.0,146.0,0.0,-3258.25
2024-01-05 05:00:00,76.03,52123.25,0.0,17848.5,5154.5,1752.25,4402.25,9579.5,2844.0,6740.0,339.75,1024.0,146.0,98.5,-954.5
2024-01-05 06:00:00,81.0,57556.75,0.0,19266.5,5184.75,1803.5,4445.25,11147.25,3288.75,7292.0,340.0,1061.25,154.0,744.0,0.0
2024-01-05 07:00:00,87.0,60866.5,254.25,20722.25,5252.0,1780.25,4486.5,11687.0,3737.75,7662.75,340.0,1072.0,159.5,574.0,0.0
2024-01-05 08:00:00,89.57,62374.0,1790.5,21733.0,5279.0,1788.5,4506.25,11741.0,3989.25,7623.25,340.0,1072.5,160.0,548.5,0.0
2024-01-05 09:00:00,94.93,63518.75,4177.25,22236.0,5316.5,1764.0,4537.5,11944.75,3770.0,7529.0,340.0,1075.5,160.0,459.75,0.0
2024-01-05 10:00:00,96.28,64311.75,6010.0,22663.0,5359.0,1787.25,4582.75,11571.5,3441.25,7587.25,340.5,1087.25,160.0,316.5,0.0
2024-01-05 11:00:00,98.22,64140.0,5912.0,22448.25,5398.25,1799.25,4613.75,11543.5,3478.75,8013.25,340.0,1109.5,160.0,589.0,0.0
2024-01-05 12:00:00,92.24,62901.25,4433.5,22098.25,5477.75,1797.75,4622.5,10955.25,3549.25,8083.5,339.5,1092.0,160.0,1423.0,0.0
2024-01-05 13:00:00,91.54,61404.25,2854.5,21302.0,5604.75,1780.75,4647.25,10853.25,3634.0,8222.5,339.25,1073.75,160.0,969.0,0.0
2024-01-05 14:00:00,96.41,60383.25,1034.25,19775.5,5771.5,1776.5,4665.5,10920.75,3912.5,8427.5,337.5,1063.75,160.0,808.25,0.0
2024-01-05 15:00:00,100.05,61218.25,71.5,19367.25,5844.25,1837.75,4671.5,11177.5,4027.5,8564.25,337.0,1077.25,160.0,2075.75,0.0
2024-01-05 16:00:00,102.97,63317.0,0.0,19368.75,5960.25,1793.0,4686.0,11371.25,4315.0,8616.0,337.0,1082.0,160.0,3770.25,0.0
2024-01-05 17:00:00,107.38,63018.5,0.0,19496.25,6084.5,1736.75,4684.5,11510.5,4311.5,8631.25,337.0,1067.0,160.0,2882.25,0.0
2024-01-05 18:00:00,108.45,61033.0,0.0,19302.25,6205.75,1752.25,4700.25,12120.75,4295.25,8620.25,337.0,1072.5,160.0,2279.0,0.0
2024-01-05 19:00:00,103.96,57408.5,0.0,18164.0,6227.0,1697.5,4703.75,12297.0,4198.0,8348.0,337.0,1064.25,153.5,668.25,-42.75
2024-01-05 20:00:00,100.09,54363.25,0.0,17363.25,6225.5,1726.0,4713.25,12310.25,3492.0,7388.5,337.0,1059.5,151.0,209.5,-254.75
2024-01-05 21:00:00,94.19,51906.0,0.0,16384.5,6217.0,1736.75,4697.0,12014.75,3107.5,6929.0,337.0,1054.0,151.0,123.75,0.0
2024-01-05 22:00:00,94.92,48946.0,0.0,14562.75,6162.0,1705.0,4664.25,10627.0,2580.75,6624.5,337.0,1041.0,146.0,9.5,-304.25
2024-01-05 23:00:00,86.8,46277.75,0.0,13055.5,6187.5,1714.0,4622.25,9836.0,2416.75,6665.25,328.0,941.5,143.0,49.0,-175.5
2024-01-06 00:00:00,82.25,44256.5,0.0,11712.5,6124.25,1720.25,4563.5,9591.5,2285.75,6453.0,328.0,919.75,143.0,0.0,-915.0
2024-01-06 01:00:00,80.2,42812.25,0.0,11295.25,5938.0,1721.0,4525.0,9372.5,2184.75,6317.75,328.0,921.0,143.0,0.0,-2052.25
2024-01-06 02:00:00,76.13,42092.75,0.0,10783.75,5721.0,1715.25,4474.75,9187.75,2183.5,6335.0,328.0,930.5,143.0,0.0,-2335.5
2024-01-06 03:00:00,73.01,42051.25,0.0,10420.25,5763.75,1711.75,4438.0,9271.25,2149.75,6429.0,328.0,931.5,147.75,0.0,-2481.75
2024-01-06 04:00:00,73.01,42257.25,0.0,9992.75,5787.0,1712.75,4412.75,9411.75,2182.25,6485.25,328.0,936.75,148.0,0.0,-2291.5
2024-01-06 05:00:00,74.59,43030.75,0.0,9819.0,5806.25,1740.25,4435.75,9688.25,2261.75,6603.25,328.25,934.5,148.0,0.0,-1881.5
2024-01-06 06:00:00,75.1,45109.0,0.0,9620.0,5827.0,1768.25,4474.25,10410.5,2552.0,7042.5,328.0,943.25,151.0,0.0,-443.5
2024-01-06 07:00:00,81.39,48453.5,146.75,9812.5,5806.75,1744.0,4521.0,11953.0,2817.75,7265.5,328.0,957.0,155.75,94.0,-8.0
2024-01-06 08:00:00,88.4,51958.0,1121.0,9994.0,5749.25,1759.5,4549.25,12335.5,2991.75,7391.5,328.0,963.0,156.0,42.0,-167.0
2024-01-06 09:00:00,92.23,54260.0,2269.5,9760.25,5773.25,1779.5,4556.75,12245.25,3229.0,7388.0,328.0,965.25,156.0,426.5,0.0
2024-01-06 10:00:00,97.3,55638.5,2849.5,9649.0,5690.0,1821.5,4594.25,12511.0,3661.75,7432.5,328.0,973.75,156.0,730.5,0.0
2024-01-06 11:00:00,100.43,56470.75,2925.75,9789.5,5645.5,1783.5,4628.25,12437.0,3689.75,7424.5,328.0,970.75,156.0,593.25,0.0
2024-01-06 12:00:00,99.16,55232.25,2366.5,9738.5,5625.75,1812.75,4638.25,12517.5,3540.75,7432.75,328.0,967.25,156.0,800.0,0.0
2024-01-06 13:00:00,95.22,54266.75,1415.25,9944.0,5700.25,1839.75,4663.75,12543.0,3554.25,7429.25,328.0,968.75,156.0,1395.75,0.0
2024-01-06 14:00:00,92.55,54517.0,450.5,9993.75,5819.25,1833.75,4682.5,12373.75,3587.25,7563.5,328.0,965.75,156.0,884.5,0.0
2024-01-06 15:00:00,95.09,55334.5,26.25,9940.0,5871.25,1809.75,4685.25,12188.75,3772.25,7735.25,328.0,973.5,156.0,1858.5,0.0
2024-01-06 16:00:00,99.85,57493.25,0.0,10183.25,5933.25,1816.75,4687.0,12122.0,4125.0,7873.25,328.0,972.5,158.5,3193.0,0.0
2024-01-06 17:00:00,104.27,57530.5,0.0,10328.0,5959.75,1826.25,4699.75,12136.0,3912.25,8030.75,328.5,977.25,161.0,3335.5,0.0
2024-01-06 18:00:00,103.63,55851.5,0.0,10368.0,5896.75,1825.5,4699.25,12156.25,3791.75,7872.0,329.0,967.0,161.0,1437.0,0.0
2024-01-06 19:00:00,99.0,53104.5,0.0,10695.5,5780.0,1831.5,4699.0,12079.0,3149.5,7691.25,329.0,953.5,156.5,410.75,-179.0
2024-01-06 20:00:00,92.14,50867.5,0.0,10743.75,5637.5,1779.5,4695.5,12127.75,3007.25,7602.5,329.0,964.75,156.0,261.5,-137.5
2024-01-06 21:00:00,88.0,49819.5,0.0,10711.75,5432.0,1773.75,4690.0,12034.75,2883.25,7432.75,329.0,959.25,156.0,47.25,-123.5
2024-01-06 22:00:00,86.57,47384.75,0.0,11025.0,5124.0,1799.25,4675.0,11544.75,2650.25,7181.75,329.0,954.75,156.0,0.0,-579.75
2024-01-06 23:00:00,79.87,44631.75,0.0,11214.0,4768.25,1804.75,4641.75,10737.75,2680.5,6719.25,328.0,950.0,152.0,0.0,-933.25
2024-01-07 00:00:00,84.08,42716.5,0.0,11380.0,4779.0,1823.75,4590.0,9803.75,2771.75,6085.5,328.0,945.0,152.0,0.0,-1894.0
2024-01-07 01:00:00,79.82,41280.75,0.0,11443.5,4787.5,1815.25,4540.5,8988.75,2685.75,6025.0,328.0,926.0,155.0,0.0,-3969.25
2024-01-07 02:00:00,76.76,40830.25,0.0,11569.5,4527.25,1824.0,4500.5,8838.75,2665.25,5975.25,328.0,930.5,155.0,0.0,-3978.25
2024-01-07 03:00:00,73.46,40998.5,0.0,11835.5,4438.25,1813.5,4463.25,8922.0,2682.75,5998.25,328.0,941.5,155.0,0.0,-4831.5
2024-01-07 04:00:00,71.86,40977.5,0.0,12114.75,4323.75,1825.25,4444.75,9082.5,2760.0,6092.0,328.0,943.0,155.0,0.0,-4828.5
2024-01-07 05:00:00,72.08,40922.75,0.0,12968.75,4189.25,1865.75,4458.75,9104.75,2780.75,6285.0,328.0,940.25,155.0,0.0,-4246.75
2024-01-07 06:00:00,74.9,42854.0,0.0,13228.75,3979.25,1851.5,4485.0,9425.25,2817.75,6657.25,328.0,994.0,156.0,0.0,-3016.0
2024-01-07 07:00:00,77.69,45859.5,160.75,12896.25,3790.5,1861.0,4536.0,10326.5,2855.0,6954.0,328.0,1002.25,160.75,0.0,-720.5
2024-01-07 08:00:00,81.79,49665.75,1153.0,12546.0,3544.25,1860.25,4564.5,11892.25,3021.75,7496.75,328.0,1011.0,161.0,546.5,0.0
2024-01-07 09:00:00,84.86,52515.75,2325.0,12241.75,3213.0,1881.5,4578.75,11891.75,3262.0,7650.75,328.0,1013.5,161.0,1123.75,0.0
2024-01-07 10:00:00,87.15,54945.5,3517.75,12492.75,2959.5,1849.0,4611.75,11454.25,3253.25,7738.5,328.0,1023.0,161.0,1947.0,0.0
2024-01-07 11:00:00,89.14,55668.0,3961.5,13023.0,2610.5,1844.0,4636.75,11220.0,3202.0,7695.5,328.0,1028.0,161.0,1154.0,0.0
2024-01-07 12:00:00,88.66,54405.5,3264.5,13677.0,2545.25,1838.25,4648.0,11190.0,3123.75,7699.0,328.0,1020.75,161.0,885.0,0.0
2024-01-07 13:00:00,84.81,53084.0,2089.75,14083.0,2742.75,1846.0,4659.25,11161.25,3131.0,7728.5,328.0,1019.0,161.0,683.25,0.0
2024-01-07 14:00:00,84.34,52785.0,741.5,13782.5,2964.25,1895.25,4685.0,11136.5,3353.5,7891.0,328.0,1025.0,161.0,1149.0,0.0
2024-01-07 15:00:00,88.01,54241.0,48.75,13928.0,3339.0,1859.75,4720.0,11183.0,3655.0,7955.75,328.0,1028.25,161.0,1301.75,0.0
2024-01-07 16:00:00,93.42,57876.5,0.0,15147.25,3714.0,1837.75,4723.25,11530.75,4087.0,7990.5,328.25,1012.0,161.0,2189.5,0.0
2024-01-07 17:00:00,101.77,58482.0,0.0,16177.0,4005.75,1776.0,4714.5,11861.75,4457.75,8026.5,328.0,994.5,161.0,1298.75,0.0
2024-01-07 18:00:00,104.85,56934.0,0.0,17068.5,4564.5,1790.25,4722.0,12137.5,4528.25,7975.0,328.0,993.5,161.0,284.0,-422.5
2024-01-07 19:00:00,103.55,54315.75,0.0,15956.25,5003.0,1791.75,4713.75,11672.5,4389.0,7922.25,328.0,998.25,152.25,185.25,-94.75
2024-01-07 20:00:00,100.5,52633.0,0.0,14677.75,5251.5,1798.5,4707.0,11004.5,4189.5,7829.75,328.0,983.5,151.25,661.75,0.0
2024-01-07 21:00:00,93.31,52433.25,0.0,14336.75,5429.25,1777.5,4693.0,10818.0,4050.25,7906.0,328.0,1008.0,156.0,98.0,-280.5
2024-01-07 22:00:00,91.17,50097.5,0.0,14724.25,5576.75,1776.0,4667.75,9601.75,3735.0,7577.5,328.0,1007.75,156.0,0.0,-2711.25
